,close,high,low,trade_count,open,volume,vwap,timestamp,unixTime,week,month,year,month and week,quarter,max loss,max gain
324,16.81,16.83,15.53,274205,15.67,75881009,16.183643,2022-03-21 04:00:00+00:00,1647864000.0,3,3,2022,3-3,1,-6.424747174301001,10.113027959547894
325,16.94,17.23,15.75,218532,16.26,51428108,16.577526,2022-03-28 04:00:00+00:00,1648468800.0,4,3,2022,3-4,1,-5.962219598583244,11.983471074380171
326,17.56,17.78,16.22,227643,17.2,59181554,17.021276,2022-04-04 04:00:00+00:00,1649073600.0,1,4,2022,4-1,2,-7.545558086560381,8.513667425968116
327,17.47,17.715,16.455,167780,17.25,40363515,17.166809,2022-04-11 04:00:00+00:00,1649678400.0,2,4,2022,4-2,2,-4.035489410417849,11.362335432169452
328,17.26,18.44,17.01,203291,17.66,47719115,17.785122,2022-04-18 04:00:00+00:00,1650283200.0,3,4,2022,4-3,2,-15.063731170336045,15.266512166859778
329,18.48,19.645,15.84,341202,16.27,77284150,17.729931,2022-04-25 04:00:00+00:00,1650888000.0,4,4,2022,4-4,2,-9.713203463203453,25.05411255411255
330,20.4,20.47,17.85,282059,18.2,59307972,19.497969,2022-05-02 04:00:00+00:00,1651492800.0,1,5,2022,5-1,2,-10.7671568627451,11.96078431372548
331,20.13,20.29,18.2735,339832,19.75,80017301,19.177847,2022-05-09 04:00:00+00:00,1652097600.0,2,5,2022,5-2,2,-0.3974167908594054,17.14605067064085
332,21.36,21.725,20.21,223704,20.21,45819664,20.9068,2022-05-16 04:00:00+00:00,1652702400.0,3,5,2022,5-3,2,-2.2705992509363435,11.704119850187267
333,22.67,22.71,21.24,177948,21.58,37013956,21.933479,2022-05-23 04:00:00+00:00,1653307200.0,4,5,2022,5-4,2,1.3453903837670917,12.792236435818271
334,23.99,24.14,23.015,195061,23.59,40455199,23.649055,2022-05-30 04:00:00+00:00,1653912000.0,5,5,2022,5-5,2,-4.043351396415169,7.899124635264693
335,23.53,24.91,23.17,183353,24.31,40537129,24.208155,2022-06-06 04:00:00+00:00,1654516800.0,1,6,2022,6-1,2,-28.47428814279643,-0.29749256268593405
336,19.03,23.1,18.21,334702,22.62,65819336,20.886393,2022-06-13 04:00:00+00:00,1655121600.0,2,6,2022,6-2,2,-28.271150814503425,10.93011035207566
337,18.83,20.29,17.72,293083,19.82,55849988,19.010893,2022-06-20 04:00:00+00:00,1655726400.0,3,6,2022,6-3,2,-11.232076473712155,16.197557089750404
338,18.95,20.77,18.175,230601,19.15,43062816,19.391089,2022-06-27 04:00:00+00:00,1656331200.0,4,6,2022,6-4,2,-23.218997361477566,1.662269129287587
339,18.02,18.49,16.37,249192,18.34,45416797,17.607462,2022-07-04 04:00:00+00:00,1656936000.0,1,7,2022,7-1,3,-18.257491675915645,8.601553829078805
340,16.3,17.92,15.2,269679,17.78,53045037,16.439794,2022-07-11 04:00:00+00:00,1657540800.0,2,7,2022,7-2,3,-7.607361963190195,15.95092024539878
341,16.89,17.8,16.68,196355,16.82,43107996,17.210306,2022-07-18 04:00:00+00:00,1658145600.0,3,7,2022,7-3,3,-4.677323860272345,17.46595618709295
342,19.08,19.63,17.01,274474,17.19,64953167,18.371719,2022-07-25 04:00:00+00:00,1658750400.0,4,7,2022,7-4,3,-20.073375262054498,9.958071278825988
343,16.43,18.91,15.8,253017,18.67,54835732,17.339861,2022-08-01 04:00:00+00:00,1659355200.0,1,8,2022,8-1,3,-14.972611077297632,17.58977480219112
344,18.68,18.69,16.45,235061,16.45,50260923,17.535142,2022-08-08 04:00:00+00:00,1659960000.0,2,8,2022,8-2,3,-6.156316916488234,12.152034261241967
345,18.19,18.72,17.54,198553,17.79,40198342,18.108091,2022-08-15 04:00:00+00:00,1660564800.0,3,8,2022,8-3,3,-6.157229246838908,13.468938977460137
346,19.3,19.99,17.6,192173,17.94,35978779,19.056129,2022-08-22 04:00:00+00:00,1661169600.0,4,8,2022,8-4,3,-10.518134715025894,12.253886010362686
347,18.93,19.965,17.96,182756,19.29,32453572,18.894,2022-08-29 04:00:00+00:00,1661774400.0,5,8,2022,8-5,3,-13.94611727416799,6.920232435287896
348,18.43,19.27,17.325,137202,19.16,27649812,17.946007,2022-09-05 04:00:00+00:00,1662379200.0,1,9,2022,9-1,3,-7.2707542051003795,12.706999457406399
349,18.54,19.6669,17.93,181538,18.77,33607124,18.753417,2022-09-12 04:00:00+00:00,1662984000.0,2,9,2022,9-2,3,-23.257281553398048,4.8543689320388275
350,15.45,18.83,15.355,181743,17.88,37791007,17.282902,2022-09-19 04:00:00+00:00,1663588800.0,3,9,2022,9-3,3,-28.40970873786407,2.6860841423948165
351,15.37,15.77,14.4407,224196,15.4,50528972,15.11982,2022-09-26 04:00:00+00:00,1664193600.0,4,9,2022,9-4,3,2.3747560182173193,31.680546519193232
352,18.6,19.31,16.135,243624,16.21,50538322,17.81606,2022-10-03 04:00:00+00:00,1664798400.0,1,10,2022,10-1,4,-16.102150537634394,13.467741935483865
353,16.58,18.64,16.315,208960,18.51,42831404,17.293574,2022-10-10 04:00:00+00:00,1665403200.0,2,10,2022,10-2,4,-13.872135102533178,15.892641737032559
354,18.89,18.95,16.34,201326,17.0,39989322,17.67071,2022-10-17 04:00:00+00:00,1666008000.0,3,10,2022,10-3,4,-2.1704605611434626,22.15457914240338
355,19.98,20.525,18.54,197198,18.72,37623222,19.714363,2022-10-24 04:00:00+00:00,1666612800.0,4,10,2022,10-4,4,-5.130130130130123,18.218218218218222
356,21.15,22.18,19.5,302438,19.69,53625331,20.702388,2022-10-31 04:00:00+00:00,1667217600.0,5,10,2022,10-5,4,-10.921985815602833,11.914893617021276
357,21.61,22.02,19.87,227772,21.3,39592034,21.095092,2022-11-07 05:00:00+00:00,1667826000.0,1,11,2022,11-1,4,-10.78204534937528,8.861638130495137
358,20.25,21.785,19.69,148187,21.47,25962603,20.968202,2022-11-14 05:00:00+00:00,1668430800.0,2,11,2022,11-2,4,-15.925925925925933,4.666666666666668
359,20.11,20.635,18.56,122463,19.6,20684296,19.849337,2022-11-21 05:00:00+00:00,1669035600.0,3,11,2022,11-3,4,-7.185479860765789,11.73545499751369
360,19.94,20.92,19.19,182656,19.33,33123742,19.99556,2022-11-28 05:00:00+00:00,1669640400.0,4,11,2022,11-4,4,-16.339017051153473,5.917753259779336
361,17.72,20.37,17.662,205281,20.3,35047784,18.545482,2022-12-05 05:00:00+00:00,1670245200.0,1,12,2022,12-1,4,-16.704288939051924,5.660270880361175
362,17.7,18.665,17.41,149336,17.79,21929307,18.050497,2022-12-12 05:00:00+00:00,1670850000.0,2,12,2022,12-2,4,-6.3559322033898304,10.903954802259886
363,19.3,19.34,17.54,135961,17.91,23658323,18.425035,2022-12-19 05:00:00+00:00,1671454800.0,3,12,2022,12-3,4,-3.523316062176164,11.76165803108808
364,19.41,19.81,18.66,80539,19.43,12533183,19.27723,2022-12-26 05:00:00+00:00,1672059600.0,4,12,2022,12-4,4,-10.407006697578565,3.40030911901082
365,18.88,19.32,17.79,132146,19.12,23930900,18.417189,2023-01-02 05:00:00+00:00,1672664400.0,1,1,2023,1-1,1,-6.461864406779655,8.501059322033901
366,19.33,19.395,18.1,164750,19.35,31660301,18.878274,2023-01-09 05:00:00+00:00,1673269200.0,2,1,2023,1-2,1,-6.285566476978789,8.380755302638374
367,19.04,19.72,18.18,202430,19.39,37387408,18.896753,2023-01-16 05:00:00+00:00,1673874000.0,3,1,2023,1-3,1,-6.039390756302515,15.071953781512615
368,20.4,21.0497,18.5701,158847,19.2,31901230,19.610262,2023-01-23 05:00:00+00:00,1674478800.0,4,1,2023,1-4,1,-14.238725490196089,8.945588235294116
369,18.65,20.395,18.145,194640,20.09,35715581,19.183676,2023-01-30 05:00:00+00:00,1675083600.0,5,1,2023,1-5,1,-11.126005361930293,11.072386058981241
370,20.07,20.21,18.32,157927,18.64,25867467,19.380815,2023-02-06 05:00:00+00:00,1675688400.0,1,2,2023,2-1,1,-12.805181863477829,9.217737917289494
371,18.18,20.17,17.64,290249,19.99,46444167,18.970048,2023-02-13 05:00:00+00:00,1676293200.0,2,2,2023,2-2,1,-14.30143014301431,6.21562156215621
372,18.22,18.77,17.57,168736,18.14,25906215,18.166458,2023-02-20 05:00:00+00:00,1676898000.0,3,2,2023,2-3,1,-3.265642151481882,10.510428100987921
373,19.36,19.485,18.175,166477,18.26,27458005,18.743057,2023-02-27 05:00:00+00:00,1677502800.0,4,2,2023,2-4,1,-6.48243801652892,6.487603305785125
374,18.35,19.431,18.23,171426,19.19,29990294,18.756658,2023-03-06 05:00:00+00:00,1678107600.0,1,3,2023,3-1,1,-23.765667574931882,-0.7629427792915562
375,15.53,18.09,15.07,339264,17.85,60309744,16.228787,2023-03-13 04:00:00+00:00,1678708800.0,2,3,2023,3-2,1,-20.02575660012878,14.19832582099162
376,15.53,17.275,14.98,241500,15.55,40783352,16.12556,2023-03-20 04:00:00+00:00,1679313600.0,3,3,2023,3-3,1,-10.33483580167417,16.41983258209917
377,17.46,17.53,15.67,170717,15.79,32331112,16.822783,2023-03-27 04:00:00+00:00,1679918400.0,4,3,2023,3-4,1,1.0882016036655082,20.38946162657503
378,17.78,19.23,17.72,212687,18.5,38610965,18.520818,2023-04-03 04:00:00+00:00,1680523200.0,1,4,2023,4-1,2,-10.854893138357703,2.587176602924639
379,17.54,18.18,17.3,208689,17.8,40605841,17.81649,2023-04-10 04:00:00+00:00,1681128000.0,2,4,2023,4-2,2,-4.846066134549609,4.332953249714926
380,17.5,18.06,17.33,213059,17.49,54180734,17.710602,2023-04-17 04:00:00+00:00,1681732800.0,3,4,2023,4-3,2,-11.91428571428571,3.1428571428571472
381,16.8,17.88,15.975,199687,17.5,42138406,16.837032,2023-04-24 04:00:00+00:00,1682337600.0,4,4,2023,4-4,2,-17.32142857142856,5.6250000000000115
382,15.92,16.92,14.97,216394,16.58,45393665,15.581983,2023-05-01 04:00:00+00:00,1682942400.0,1,5,2023,5-1,2,-7.743090452261314,10.301507537688433
383,15.86,16.61,15.6873,173400,16.3,32267605,16.131504,2023-05-08 04:00:00+00:00,1683547200.0,2,5,2023,5-2,2,-5.327868852459009,6.101513240857508
384,16.51,16.655,15.765,131730,15.99,27329162,16.218559,2023-05-15 04:00:00+00:00,1684152000.0,3,5,2023,5-3,2,-1.847365233192003,7.5887341005451265
385,16.68,17.0179,16.35,141368,16.5,31152082,16.644836,2023-05-22 04:00:00+00:00,1684756800.0,4,5,2023,5-4,2,-7.4814148681055235,4.616306954436449
386,16.99,17.12,15.77,121992,16.36,28454444,16.402832,2023-05-29 04:00:00+00:00,1685361600.0,5,5,2023,5-5,2,-1.6480282519128968,13.772807533843437
387,17.39,18.11,16.84,184229,17.33,46092785,17.410068,2023-06-05 04:00:00+00:00,1685966400.0,1,6,2023,6-1,2,-9.775733179988496,3.479010925819439
388,16.65,17.445,16.41,167664,17.0,36949534,16.885532,2023-06-12 04:00:00+00:00,1686571200.0,2,6,2023,6-2,2,-9.27927927927928,2.882882882882886
389,16.04,16.89,15.9,102440,16.52,23543366,16.392435,2023-06-19 04:00:00+00:00,1687176000.0,3,6,2023,6-3,2,-5.486284289276802,7.668329177057348
390,16.98,17.13,16.01,95584,16.06,20177092,16.631789,2023-06-26 04:00:00+00:00,1687780800.0,4,6,2023,6-4,2,-3.415783274440508,8.510011778562996
391,17.32,17.455,16.55,83883,17.14,18946574,17.124066,2023-07-03 04:00:00+00:00,1688385600.0,1,7,2023,7-1,3,-1.3568129330254008,8.689376443418007
392,17.25,18.055,17.22,137046,17.32,29174081,17.520955,2023-07-10 04:00:00+00:00,1688990400.0,2,7,2023,7-2,3,-7.014492753623193,1.4492753623188406
393,17.42,17.47,16.845,146947,17.19,40287790,17.151713,2023-07-17 04:00:00+00:00,1689595200.0,3,7,2023,7-3,3,-0.11481056257175414,12.198622273249137
394,18.89,18.97,17.45,196030,17.5,45968692,18.330465,2023-07-24 04:00:00+00:00,1690200000.0,4,7,2023,7-4,3,-2.858655373213336,10.693488618316566
395,19.04,19.47,18.43,153427,19.07,35162230,18.910918,2023-07-31 04:00:00+00:00,1690804800.0,5,7,2023,7-5,3,-4.569327731092423,7.457983193277321
396,19.79,19.85,18.6,153856,19.05,35142933,19.409665,2023-08-07 04:00:00+00:00,1691409600.0,1,8,2023,8-1,3,-4.648812531581616,5.886811520970183
397,19.34,19.765,18.93,179372,19.61,43633289,19.435751,2023-08-14 04:00:00+00:00,1692014400.0,2,8,2023,8-2,3,-7.574974146845914,3.335056876938984
398,18.83,19.575,18.3,158612,19.5,34372759,18.892862,2023-08-21 04:00:00+00:00,1692619200.0,3,8,2023,8-3,3,-3.9564524694636276,10.727562400424853
399,20.15,20.32,18.83,156132,18.98,34438923,19.702956,2023-08-28 04:00:00+00:00,1693224000.0,4,8,2023,8-4,3,-1.0421836228287884,9.37965260545906
400,20.44,20.72,20.11,113814,20.33,23594575,20.375825,2023-09-04 04:00:00+00:00,1693828800.0,1,9,2023,9-1,3,-3.03326810176124,4.011741682974561
401,20.7,20.93,20.1,125941,20.61,30409252,20.578427,2023-09-11 04:00:00+00:00,1694433600.0,2,9,2023,9-2,3,-6.038647342995169,4.806763285024142
402,19.75,21.095,19.68,160904,20.95,39295411,20.18962,2023-09-18 04:00:00+00:00,1695038400.0,3,9,2023,9-3,3,-7.012658227848092,7.898734177215183
403,20.82,21.24,19.71,205976,19.72,49653627,20.680832,2023-09-25 04:00:00+00:00,1695643200.0,4,9,2023,9-4,3,-11.335254562920266,6.003842459173871
404,19.4,20.96,18.88,195675,20.82,40429420,19.59576,2023-10-02 04:00:00+00:00,1696248000.0,1,10,2023,10-1,4,-5.386597938144339,11.88144329896907
405,21.09,21.185,19.915,171044,20.04,34574380,20.513194,2023-10-09 04:00:00+00:00,1696852800.0,2,10,2023,10-2,4,-2.7738264580369716,6.89900426742533
406,20.66,21.37,20.6,149672,21.12,31536750,21.045643,2023-10-16 04:00:00+00:00,1697457600.0,3,10,2023,10-3,4,-11.713455953533405,0.24201355275894074
407,19.35,20.65,18.95,185824,20.48,38340440,19.694126,2023-10-23 04:00:00+00:00,1698062400.0,4,10,2023,10-4,4,-8.837209302325567,4.082687338501287
408,19.13,19.74,18.94,251788,19.49,55066706,19.258271,2023-10-30 04:00:00+00:00,1698667200.0,5,10,2023,10-5,4,-13.068478829064297,2.1955044432827924
409,18.07,19.36,17.24,257740,19.29,54190175,17.936538,2023-11-06 05:00:00+00:00,1699275600.0,1,11,2023,11-1,4,-12.174875484227998,6.320973990038752
410,18.07,18.3822,17.16,177626,18.03,40012110,17.939126,2023-11-13 05:00:00+00:00,1699880400.0,2,11,2023,11-2,4,-7.372440509131158,6.336469286109571
411,17.67,18.305,17.05,119715,18.25,25793483,17.760627,2023-11-20 05:00:00+00:00,1700485200.0,3,11,2023,11-3,4,-5.036785512167518,6.225240520656468
412,17.71,18.15,17.415,181141,17.61,42579546,17.725974,2023-11-27 05:00:00+00:00,1701090000.0,4,11,2023,11-4,4,-12.874082439299828,0.9881422924901226
413,16.29,17.59,15.87,201278,17.46,51178718,16.497954,2023-12-04 05:00:00+00:00,1701694800.0,1,12,2023,12-1,4,-12.523020257826884,5.402087170042976
414,16.25,16.75,15.55,216405,16.22,77685154,16.213836,2023-12-11 05:00:00+00:00,1702299600.0,2,12,2023,12-2,4,-2.523076923076924,7.26153846153846
415,16.38,16.73,16.34,34319,16.69,12771680,16.465957,2023-12-18 05:00:00+00:00,1702904400.0,3,12,2023,12-3,4,-1.0,-1.0
